-7903_2010-09-21_13:09:39;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0
-7905_2010-09-21_13:14:55;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7906_2010-09-21_13:21:00;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;0
-7907_2010-09-21_13:22:11;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;0;0;0;1;0
-7908_2010-09-21_13:23:20;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7911_2010-09-21_13:26:38;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7913_2010-09-21_13:27:55;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7915_2010-09-21_13:29:05;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7917_2010-09-21_13:30:04;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7917_2010-09-21_13:31:21;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0
-7920_2010-09-21_13:34:32;1;0;1;1;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0
-7923_2010-09-21_13:37:06;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0
-7926_2010-09-21_13:38:33;1;0;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0
-7927_2010-09-21_15:04:56;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
-7930_2010-09-21_15:54:07;0;1;1;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;1
-7931_2010-09-21_16:03:37;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;0;1;0;1;1;1;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;0;0;1;1
-7933_2010-09-21_16:10:54;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;1;0;1;1;0;0;1;1;0;0;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;1
-7937_2010-09-21_16:48:52;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;1;0;1;1;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
-7937_2010-09-21_16:49:54;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
-7938_2010-09-21_16:55:51;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0
-7940_2010-09-21_17:30:08;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
-7941_2010-09-21_17:33:58;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0
-7942_2010-09-21_17:39:06;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1
-7943_2010-09-21_17:45:12;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0
-7944_2010-09-21_17:56:24;1;0;0;1;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
-7945_2010-09-21_17:59:04;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0
-7947_2010-09-23_10:12:06;0;0;0;0;1;1;0;0;1;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;1;1;0;1;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;1;0;1;1
-7948_2010-09-23_10:15:15;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
-7948_2010-09-23_10:17:54;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
-7948_2010-09-23_10:25:12;0;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0
-7950_2010-09-23_10:32:17;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0
-7952_2010-09-23_10:34:47;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1;0
-7954_2010-09-23_10:38:03;0;0;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0
-7956_2010-09-23_10:40:30;0;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0
-7958_2010-09-23_10:44:30;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;1;0;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;0;1;0;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;1;0;0;1;1;0;1;0;0;1;0
