10;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;2010-02-11;11:04:01;6325;5
11;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;0;1;1;0;1;2010-02-11;11:05:09;6325;3
12;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;2010-02-11;11:06:13;6326;7
13;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;1;1;0;0;0;1;0;1;2010-02-11;11:07:11;6327;5
14;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;2010-02-11;12:08:04;6328;3
15;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2010-02-11;13:54:39;6331;7
16;0;0;1;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;1;1;0;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;2010-02-11;14:10:29;6332;3
17;0;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;2010-02-11;15:25:26;6333;6
18;0;0;1;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2010-02-11;15:45:41;6334;7
19;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010-02-11;15:46:40;6334;2
20;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2010-02-11;15:58:33;6335;1
21;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2010-02-11;15:59:54;6336;5
22;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;2010-02-11;16:01:45;6336;5
23;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2010-02-11;16:05:16;6336;6
24;0;0;1;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2010-02-11;16:23:47;6337;5
25;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010-02-11;16:24:45;6337;6
26;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010-02-11;16:30:30;6338;6
27;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2010-02-11;16:34:56;6339;2
28;1;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2010-02-11;16:42:26;6340;1
29;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;2010-02-11;16:47:00;6342;5
30;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;2010-02-11;16:58:53;6343;5
31;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2010-02-11;17:09:50;6344;7
32;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2010-02-11;17:24:05;6348;7
33;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2010-02-11;17:47:57;6352;7
34;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2010-02-11;18:04:06;6353;3
35;0;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;2010-03-10;10:36:43;6360;4
36;0;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;1;0;2010-03-10;10:41:44;6361;4
37;0;1;1;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;2010-03-10;10:42:53;6362;6
38;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2010-03-10;11:50:03;6364;3
39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;2010-03-10;13:04:34;6369;1
40;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;2010-03-10;13:06:03;6372;2
41;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;2010-03-10;13:26:07;6373;7
42;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;2010-03-10;13:27:04;6373;1
43;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;1;0;1;1;2010-03-16;11:04:45;6376;1
44;0;0;1;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;0;2010-03-16;11:07:44;6377;4
