10;5555;1111;1111;1111;1111;1111;3333;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;3333;1111;2222;1111;1111;1111;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;6666;1111;5555;1111;2222;5555;1111;1111;2222;5555;5555;6666;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;3333;1111;1111;1111;1111;1111;1111;6666;1111;1111;1111;1111;6666;4444;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;2222;1111;3333;2222;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;2222;1111;6666;2008-11-18;14:39:48;3187;6
11;2222;5555;1111;1111;1111;5555;3333;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;3333;1111;1111;1111;5555;5555;1111;2222;1111;1111;1111;1111;1111;1111;1111;5555;6666;1111;5555;1111;5555;1111;5555;1111;3333;1111;1111;6666;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;2222;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;2222;5555;1111;1111;5555;5555;1111;1111;6666;5555;5555;1111;1111;6666;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;2222;1111;3333;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;6666;2008-11-18;14:59:36;3189;5
12;1111;5555;3333;5555;5555;1111;1111;2222;1111;3333;1111;1111;5555;3333;3333;3333;2222;5555;1111;3333;2222;1111;5555;5555;2222;4444;2222;2222;3333;2222;3333;3333;3333;1111;6666;3333;1111;3333;5555;2222;3333;1111;1111;1111;5555;6666;2222;2222;3333;5555;1111;3333;3333;3333;1111;2222;2222;1111;2222;3333;3333;2222;3333;1111;2222;3333;2222;1111;1111;2222;2222;2222;1111;5555;2222;2222;5555;1111;1111;1111;3333;5555;2222;1111;1111;1111;2222;3333;5555;2222;4444;5555;2222;2222;2222;2222;3333;2222;6666;2222;2222;3333;2222;6666;4444;2222;3333;2222;3333;3333;3333;1111;3333;3333;3333;1111;1111;2222;1111;1111;3333;3333;3333;3333;2222;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;2222;3333;3333;1111;2222;6666;2008-11-18;15:28:51;3191;4
13;5555;5555;3333;5555;5555;1111;1111;3333;1111;3333;1111;1111;5555;3333;2222;3333;2222;5555;1111;3333;3333;1111;1111;5555;3333;1111;5555;2222;3333;2222;3333;3333;3333;1111;6666;3333;1111;3333;5555;3333;3333;1111;1111;1111;5555;6666;3333;3333;3333;1111;1111;3333;3333;3333;1111;3333;2222;2222;2222;3333;2222;2222;3333;1111;5555;3333;1111;2222;1111;2222;2222;2222;1111;5555;2222;1111;3333;1111;1111;1111;3333;5555;2222;5555;1111;1111;2222;3333;1111;1111;1111;5555;2222;1111;1111;1111;3333;5555;6666;1111;1111;3333;2222;6666;1111;2222;3333;1111;5555;3333;3333;1111;3333;3333;5555;1111;1111;2222;3333;1111;3333;3333;3333;2222;2222;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;3333;1111;1111;6666;2008-11-18;15:34:37;3191;3
14;5555;5555;3333;5555;5555;1111;1111;3333;1111;2222;1111;5555;5555;3333;3333;3333;3333;5555;1111;3333;2222;1111;1111;5555;3333;1111;2222;5555;3333;2222;3333;2222;3333;1111;6666;5555;1111;3333;1111;3333;3333;1111;1111;1111;5555;6666;2222;2222;3333;1111;1111;3333;3333;3333;1111;3333;2222;1111;2222;3333;2222;2222;3333;1111;5555;3333;2222;1111;1111;2222;2222;2222;1111;5555;4444;2222;5555;1111;1111;1111;3333;5555;2222;2222;1111;1111;2222;3333;2222;2222;2222;5555;2222;2222;5555;2222;3333;2222;6666;2222;1111;3333;2222;6666;4444;2222;3333;1111;3333;3333;3333;1111;3333;2222;3333;1111;1111;2222;1111;1111;3333;3333;3333;2222;2222;3333;3333;3333;3333;3333;3333;3333;2222;3333;2222;3333;2222;3333;3333;3333;1111;1111;6666;2008-11-18;15:41:19;3191;2
15;3333;1111;1111;5555;1111;2222;3333;1111;2222;1111;5555;3333;5555;1111;1111;1111;1111;5555;3333;1111;1111;2222;3333;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;2222;6666;5555;2222;1111;1111;1111;1111;2222;3333;3333;1111;6666;1111;1111;1111;1111;2222;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;2222;5555;1111;2222;1111;3333;1111;2222;1111;5555;5555;1111;2222;1111;1111;2222;3333;1111;5555;1111;1111;2222;2222;5555;5555;1111;2222;2222;3333;1111;2222;1111;2222;1111;1111;6666;2222;5555;1111;2222;6666;2222;2222;1111;3333;1111;1111;1111;2222;1111;1111;1111;2222;2222;1111;3333;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;3333;6666;2008-11-18;15:53:33;3191;6
16;2222;5555;1111;5555;1111;2222;5555;1111;5555;1111;1111;2222;5555;1111;1111;1111;5555;5555;3333;1111;1111;5555;3333;5555;1111;2222;1111;1111;1111;1111;1111;1111;1111;3333;6666;5555;3333;5555;2222;5555;5555;1111;2222;3333;2222;6666;1111;1111;1111;5555;2222;1111;1111;1111;5555;2222;5555;2222;1111;1111;1111;1111;1111;2222;1111;1111;1111;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;2222;2222;1111;5555;5555;5555;1111;2222;1111;1111;1111;2222;1111;1111;2222;1111;1111;2222;1111;1111;1111;6666;1111;2222;1111;1111;6666;1111;1111;1111;4444;1111;1111;1111;1111;1111;1111;1111;1111;4444;3333;3333;3333;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;2222;1111;1111;1111;1111;5555;1111;1111;1111;1111;5555;3333;6666;2008-11-18;18:30:56;3194;3
17;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;1111;6666;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;6666;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;6666;1111;5555;1111;1111;6666;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;6666;2008-11-18;20:18:07;3205;7
18;5555;5555;1111;5555;1111;1111;5555;4444;5555;1111;1111;1111;5555;5555;1111;1111;5555;5555;5555;4444;2222;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;6666;5555;5555;5555;1111;1111;1111;1111;1111;1111;5555;6666;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;4444;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;6666;1111;5555;1111;1111;6666;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;6666;2008-11-18;20:20:54;3207;5
19;5555;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;1111;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;6666;5555;5555;5555;1111;1111;1111;1111;1111;1111;5555;6666;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;6666;1111;5555;1111;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;6666;2008-11-18;20:23:02;3209;7
20;5555;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;6666;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;6666;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;5555;1111;6666;1111;5555;1111;1111;6666;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;6666;2008-11-18;20:26:29;3211;3
21;5555;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;6666;5555;5555;5555;5555;1111;1111;1111;1111;5555;5555;6666;2222;1111;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;6666;1111;5555;5555;1111;6666;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;6666;2008-11-18;20:29:17;3215;4
22;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;5555;1111;5555;5555;1111;1111;6666;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;6666;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;6666;1111;5555;1111;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;6666;2008-11-18;20:36:51;3217;4
23;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;6666;1111;1111;1111;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;2222;1111;2008-11-20;11:23:56;3221;3
24;1111;5555;3333;5555;2222;1111;1111;5555;1111;3333;1111;5555;5555;5555;3333;3333;3333;5555;1111;3333;5555;1111;5555;1111;5555;2222;2222;3333;5555;5555;5555;5555;3333;1111;5555;5555;1111;5555;1111;3333;5555;1111;1111;5555;1111;5555;3333;2222;5555;5555;1111;3333;3333;5555;1111;3333;3333;5555;2222;3333;3333;5555;3333;1111;3333;5555;1111;5555;1111;3333;1111;3333;1111;3333;2222;5555;2222;1111;5555;5555;5555;1111;5555;5555;1111;1111;2222;5555;5555;1111;1111;1111;2222;1111;1111;2222;2222;1111;6666;1111;1111;3333;1111;6666;1111;1111;3333;5555;3333;3333;5555;1111;3333;3333;3333;1111;5555;3333;5555;1111;3333;3333;2222;2222;3333;3333;3333;1111;5555;3333;3333;3333;1111;3333;3333;1111;1111;3333;5555;3333;5555;1111;3333;2008-11-20;11:56:35;3223;2
25;3333;5555;5555;1111;1111;5555;2222;5555;5555;1111;3333;5555;5555;1111;1111;1111;1111;5555;3333;1111;5555;2222;5555;2222;1111;3333;1111;1111;1111;5555;1111;1111;1111;3333;1111;1111;3333;5555;2222;1111;5555;2222;3333;5555;2222;5555;1111;1111;5555;5555;3333;1111;5555;1111;3333;1111;1111;5555;1111;1111;1111;1111;1111;3333;1111;5555;3333;5555;3333;1111;2222;1111;3333;1111;1111;5555;1111;2222;3333;2222;5555;2222;5555;5555;3333;2222;1111;5555;5555;2222;2222;3333;1111;2222;3333;2222;1111;1111;6666;3333;3333;1111;2222;6666;3333;2222;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;3333;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;2222;1111;1111;1111;1111;1111;1111;2222;1111;1111;1111;1111;2222;3333;3333;1111;2008-11-20;12:01:09;3223;5
26;5555;5555;5555;1111;1111;3333;2222;5555;2222;5555;5555;2222;5555;1111;1111;1111;1111;5555;5555;1111;1111;2222;5555;2222;1111;5555;1111;1111;1111;5555;1111;1111;1111;3333;1111;5555;2222;1111;5555;1111;5555;2222;2222;5555;2222;5555;1111;5555;1111;5555;2222;1111;1111;1111;5555;1111;1111;2222;1111;1111;5555;1111;1111;2222;1111;5555;1111;5555;5555;1111;5555;1111;3333;1111;1111;1111;1111;2222;2222;2222;5555;5555;1111;2222;2222;2222;1111;5555;2222;1111;3333;2222;1111;2222;2222;2222;1111;1111;6666;1111;2222;2222;1111;6666;3333;5555;1111;2222;1111;1111;5555;2222;1111;1111;1111;3333;5555;1111;2222;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;2222;2222;1111;2008-11-20;12:11:13;3223;5
27;1111;1111;5555;5555;5555;5555;5555;2222;5555;5555;1111;1111;5555;5555;1111;5555;2222;5555;3333;3333;1111;5555;5555;1111;2222;5555;5555;1111;5555;5555;5555;5555;2222;1111;5555;1111;5555;2222;5555;5555;5555;1111;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;3333;2222;5555;3333;2222;1111;5555;5555;5555;2222;1111;5555;1111;2222;5555;5555;1111;2222;1111;5555;1111;2222;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;4444;5555;1111;5555;5555;2222;5555;1111;5555;2222;1111;6666;1111;5555;5555;5555;6666;1111;5555;3333;1111;5555;5555;3333;1111;1111;2222;5555;1111;5555;3333;5555;1111;5555;2222;2222;2222;2222;3333;3333;5555;2222;1111;5555;1111;1111;5555;2222;1111;2222;2222;3333;2222;5555;5555;2222;2008-11-20;12:53:27;3223;7
28;2222;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;3333;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;3333;1111;5555;1111;1111;5555;3333;3333;1111;1111;1111;3333;5555;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;5555;5555;1111;1111;6666;1111;2222;1111;1111;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;3333;1111;1111;3333;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;3333;3333;1111;2008-11-20;13:11:54;3224;4
29;3333;3333;5555;3333;5555;5555;1111;3333;3333;5555;3333;3333;5555;5555;3333;3333;3333;5555;1111;3333;3333;3333;5555;3333;3333;1111;3333;3333;3333;5555;5555;3333;3333;3333;3333;3333;5555;3333;1111;3333;5555;3333;2222;5555;1111;1111;3333;3333;3333;1111;5555;3333;3333;3333;5555;3333;5555;3333;3333;3333;3333;3333;3333;2222;3333;3333;5555;5555;1111;3333;1111;5555;3333;3333;2222;1111;3333;3333;3333;3333;5555;5555;5555;5555;3333;4444;3333;3333;5555;2222;5555;5555;3333;2222;1111;1111;3333;3333;6666;1111;1111;3333;4444;6666;2222;5555;3333;1111;3333;3333;3333;2222;3333;3333;5555;3333;1111;3333;3333;1111;3333;3333;3333;3333;3333;3333;3333;5555;3333;3333;3333;5555;3333;3333;5555;3333;3333;3333;3333;3333;1111;1111;3333;2008-11-20;13:13:26;3225;2
30;1111;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;3333;1111;5555;1111;1111;5555;3333;2222;1111;1111;1111;2222;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;2222;3333;2222;1111;1111;6666;4444;2222;1111;1111;6666;2222;5555;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;3333;1111;1111;3333;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;3333;3333;1111;2008-11-20;13:15:15;3225;1
