10;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;2008-11-18;14:39:48;3187;6
11;0;0;1;1;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;2008-11-18;14:59:36;3189;5
12;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2008-11-18;15:28:51;3191;4
13;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2008-11-18;15:34:37;3191;3
14;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2008-11-18;15:41:19;3191;2
15;0;1;1;0;1;0;0;1;0;1;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;2008-11-18;15:53:33;3191;6
16;0;0;1;0;1;0;0;1;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;0;1;1;0;1;1;0;1;1;1;0;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;0;0;2008-11-18;18:30:56;3194;3
17;0;0;0;1;1;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;2008-11-18;20:18:07;3205;7
18;0;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;2008-11-18;20:20:54;3207;5
19;0;0;1;0;1;1;0;1;0;1;1;1;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;2008-11-18;20:23:02;3209;7
20;0;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0;2008-11-18;20:26:29;3211;3
21;0;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;1;1;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;2008-11-18;20:29:17;3215;4
22;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;2008-11-18;20:36:51;3217;4
23;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;2008-11-20;11:23:56;3221;3
24;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;1;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;2008-11-20;11:56:35;3223;2
25;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;2008-11-20;12:01:09;3223;5
26;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;2008-11-20;12:11:13;3223;5
27;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;2008-11-20;12:53:27;3223;7
28;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;2008-11-20;13:11:54;3224;4
29;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2008-11-20;13:13:26;3225;2
30;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;0;1;2008-11-20;13:15:15;3225;1
31;1;1;0;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;2008-11-20;13:23:58;3228;1
32;1;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;2008-11-20;13:26:15;3231;4
33;1;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;2008-11-20;13:28:52;3233;2
34;1;1;0;0;1;0;1;1;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2008-11-20;13:31:37;3235;5
35;0;1;0;0;1;0;1;1;1;0;1;1;0;0;1;1;0;0;0;1;1;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;2008-11-20;13:34:31;3236;6
36;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;1;0;1;1;1;0;1;0;1;0;1;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;0;1;1;1;1;0;0;1;0;1;0;1;0;0;1;1;1;1;0;1;0;2008-11-20;14:35:20;3240;3
37;1;0;1;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2008-11-25;11:11:42;3243;7
38;0;0;1;1;1;0;0;1;0;1;1;1;0;0;1;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;2008-11-25;12:56:43;3246;4
39;1;0;0;0;1;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;0;1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0;0;1;0;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;2008-11-25;13:18:21;3249;4
40;1;0;1;1;1;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;0;0;1;0;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;2008-11-25;13:25:58;3252;5
41;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;1;1;1;2008-11-25;13:48:01;3253;1
42;1;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;1;0;0;1;0;0;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;2008-11-25;14:06:50;3254;4
43;1;0;0;0;1;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;2008-11-25;14:08:08;3255;1
44;1;0;0;0;0;1;0;1;1;0;1;1;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;2008-11-25;14:17:41;3256;4
