-7903_2010-09-21_13:09:39;1111;5555;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;1111;5555;6666;5555;6666;2222;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;6666;6666;5555;1111;5555;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;5555;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;1111;5555;5555;5555;1111;2222
-7905_2010-09-21_13:14:55;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;1111;5555;1111;5555;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;1111;1111;5555;5555;1111;5555;6666;5555;6666;2222;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;5555;6666;6666;1111;5555;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;2222
-7906_2010-09-21_13:21:00;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;4444;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;5555;1111;2222;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;2222;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555
-7907_2010-09-21_13:22:11;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;4444;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;2222;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;2222;5555;5555;1111;5555
-7908_2010-09-21_13:23:20;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;2222;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;2222;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555
-7911_2010-09-21_13:26:38;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555
-7913_2010-09-21_13:27:55;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;5555;1111;1111;1111;5555;1111;5555;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555
-7915_2010-09-21_13:29:05;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;2222;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555
-7917_2010-09-21_13:30:04;5555;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;4444;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555
-7917_2010-09-21_13:31:21;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;3333;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;5555;1111;3333;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;5555
-7920_2010-09-21_13:34:32;1111;5555;1111;1111;5555;5555;5555;4444;1111;1111;1111;1111;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;6666;2222;1111;5555;5555;1111;5555;1111;5555;2222;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;1111;3333;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555
-7923_2010-09-21_13:37:06;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555
-7926_2010-09-21_13:38:33;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;6666;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;2222;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555
-7927_2010-09-21_15:04:56;5555;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;2222;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;6666;1111;1111;5555;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;5555;5555;1111;1111;1111;1111;5555;6666;5555;6666;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;5555;6666;6666;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;5555;3333;5555;1111;5555;1111;1111;1111;2222;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555
-7930_2010-09-21_15:54:07;5555;1111;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;1111;2222;1111;5555;5555;1111;5555;5555;1111;1111;5555;5555;1111;5555;5555;1111;3333;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;1111;1111;6666;1111;1111;5555;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;1111;6666;5555;6666;1111;5555;1111;5555;1111;5555;5555;5555;1111;5555;1111;1111;5555;5555;5555;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;6666;6666;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;2222;5555;5555;2222;5555;1111;1111;1111;3333;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;5555;1111;5555;5555;2222;5555;1111;2222;1111;5555;2222;1111;1111
-7931_2010-09-21_16:03:37;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;5555;5555;2222;5555;1111;1111;2222;5555;5555;5555;1111;5555;5555;1111;1111;5555;1111;1111;5555;5555;1111;3333;1111;1111;1111;2222;2222;5555;1111;1111;5555;5555;1111;1111;6666;1111;1111;5555;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;1111;6666;5555;6666;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;6666;6666;5555;1111;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;5555;2222;5555;1111;1111;1111;3333;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;5555;2222;5555;1111;2222;1111;5555;2222;1111;1111
-7933_2010-09-21_16:10:54;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;5555;1111;6666;1111;1111;5555;1111;1111;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;6666;5555;6666;1111;1111;1111;5555;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;1111;1111;1111;6666;6666;5555;5555;5555;2222;1111;1111;1111;5555;5555;5555;1111;5555;5555;1111;5555;1111;1111;5555;5555;1111;1111;5555;5555;1111;1111;1111;2222;1111;5555;1111;1111;5555;1111;5555;5555;2222;5555;1111;1111;1111;5555;1111;1111;1111
-7937_2010-09-21_16:48:52;5555;5555;1111;5555;1111;1111;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;5555;1111;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;1111;1111;6666;1111;1111;5555;5555;1111;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;5555;5555;5555;1111;6666;5555;6666;1111;1111;5555;5555;5555;1111;1111;5555;5555;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;1111;1111;1111;5555;1111;1111;6666;6666;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;1111
-7937_2010-09-21_16:49:54;5555;5555;3333;5555;5555;2222;5555;1111;5555;5555;2222;5555;5555;5555;3333;5555;5555;5555;3333;5555;5555;5555;5555;5555;3333;5555;5555;5555;5555;5555;5555;2222;3333;1111;5555;5555;4444;5555;3333;3333;3333;5555;3333;5555;5555;3333;5555;5555;3333;3333;6666;5555;3333;5555;5555;3333;5555;3333;5555;1111;5555;3333;5555;3333;5555;5555;3333;5555;5555;5555;1111;6666;5555;6666;3333;1111;5555;5555;5555;5555;3333;5555;5555;5555;3333;1111;5555;1111;5555;5555;3333;2222;3333;3333;3333;3333;5555;3333;2222;6666;6666;5555;5555;5555;5555;3333;5555;3333;3333;2222;3333;5555;5555;5555;5555;5555;5555;1111;3333;3333;5555;3333;5555;5555;1111;1111;5555;5555;3333;5555;5555;3333;5555;5555;5555;5555;5555;5555;2222;5555;5555;5555;5555;3333;3333
-7938_2010-09-21_16:55:51;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;1111;1111;1111;5555;5555;1111;5555;1111;1111;5555;5555;5555;5555;5555;1111;5555;5555;1111;1111;6666;1111;5555;5555;5555;1111;5555;1111;5555;1111;5555;1111;1111;1111;5555;5555;1111;5555;5555;5555;5555;6666;5555;6666;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;1111;1111;5555;1111;5555;5555;5555;1111;1111;5555;1111;1111;5555;1111;1111;6666;6666;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;1111;1111;1111;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;5555
-7940_2010-09-21_17:30:08;5555;5555;1111;5555;2222;2222;5555;1111;2222;5555;5555;5555;5555;5555;1111;5555;5555;5555;3333;1111;2222;5555;5555;5555;1111;5555;2222;5555;5555;1111;1111;1111;1111;5555;1111;5555;1111;5555;1111;1111;2222;5555;2222;2222;5555;1111;5555;5555;1111;2222;6666;1111;1111;5555;2222;5555;5555;1111;5555;1111;5555;1111;1111;2222;1111;1111;2222;5555;5555;5555;5555;6666;5555;6666;2222;1111;1111;5555;1111;1111;5555;1111;5555;5555;2222;5555;5555;2222;5555;1111;5555;5555;2222;5555;2222;2222;5555;5555;2222;6666;6666;5555;1111;1111;3333;1111;1111;5555;1111;1111;1111;5555;1111;5555;2222;5555;5555;2222;2222;5555;1111;1111;5555;5555;5555;2222;1111;1111;5555;5555;5555;2222;5555;2222;2222;5555;2222;1111;1111;5555;2222;5555;5555;5555;3333
