-4969_2009-07-16_11:48:17;3333;1111;1111;1111;1111;2222;3333;1111;3333;5555;5555;5555;5555;5555;1111;5555;5555;5555;4444;1111;1111;5555;3333;2222;5555;5555;1111;5555;1111;5555;1111;1111;1111;3333;5555;1111;1111;2222;1111;1111;5555;3333;2222;3333;3333;1111;1111;6666;1111;5555;1111;1111;5555;3333;2222;5555;1111;5555;1111;5555;5555;1111;3333;5555;1111;2222;3333;5555;5555;5555;5555;5555;1111;1111;5555;2222;1111;1111;5555;5555;3333;2222;2222;1111;5555;3333;5555;2222;5555;5555;2222;4444;2222;5555;1111;5555;5555;5555;1111;2222;5555;2222;2222;1111;2222;1111;1111;1111;3333;1111;1111;5555;5555;2222;1111;1111;2222;1111;1111;1111;5555;5555;5555;1111;1111;5555;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;2222;5555;6666;6666
-4971_2009-07-16_11:51:03;3333;1111;1111;1111;1111;2222;3333;1111;3333;5555;5555;5555;5555;1111;1111;1111;5555;5555;4444;1111;1111;5555;3333;2222;5555;2222;1111;1111;1111;5555;1111;1111;1111;3333;5555;1111;1111;2222;1111;1111;5555;3333;3333;3333;3333;1111;1111;6666;1111;2222;1111;1111;5555;5555;2222;1111;1111;5555;1111;5555;1111;1111;3333;5555;1111;2222;5555;5555;5555;5555;5555;3333;1111;1111;5555;2222;1111;1111;5555;5555;3333;2222;3333;1111;5555;3333;5555;2222;5555;1111;2222;1111;5555;5555;1111;3333;5555;1111;1111;2222;5555;2222;2222;5555;2222;1111;1111;1111;3333;1111;1111;5555;5555;2222;5555;1111;2222;1111;1111;1111;5555;5555;1111;1111;1111;5555;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;2222;5555;6666;6666
-4975_2009-07-16_12:02:29;1111;2222;2222;1111;2222;1111;1111;1111;2222;1111;1111;5555;5555;5555;2222;2222;5555;5555;1111;2222;2222;5555;1111;2222;1111;1111;1111;2222;2222;1111;2222;2222;5555;2222;5555;2222;2222;1111;2222;1111;1111;1111;1111;1111;1111;3333;2222;6666;2222;1111;1111;2222;5555;1111;1111;1111;1111;2222;2222;1111;1111;2222;1111;2222;2222;1111;5555;5555;2222;5555;5555;1111;1111;5555;2222;1111;1111;2222;5555;4444;1111;1111;1111;2222;5555;1111;5555;5555;1111;1111;1111;1111;1111;5555;2222;1111;5555;1111;1111;1111;5555;1111;1111;2222;1111;2222;2222;1111;1111;1111;1111;1111;5555;1111;5555;2222;1111;1111;1111;1111;5555;5555;1111;2222;2222;5555;2222;1111;1111;5555;5555;1111;1111;1111;2222;1111;1111;5555;1111;5555;6666;6666
-4977_2009-07-16_12:10:28;5555;5555;5555;1111;1111;1111;5555;5555;5555;1111;5555;5555;5555;1111;1111;5555;5555;5555;2222;1111;1111;5555;5555;5555;1111;2222;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;5555;1111;2222;2222;5555;1111;6666;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;2222;1111;5555;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;5555;1111;2222;3333;2222;5555;5555;5555;2222;5555;1111;5555;5555;5555;1111;2222;2222;3333;2222;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;1111;5555;5555;1111;1111;1111;5555;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;2222;5555;6666;6666
-4980_2009-07-16_12:33:53;5555;5555;5555;5555;1111;5555;5555;5555;5555;1111;5555;5555;5555;1111;1111;5555;2222;5555;5555;5555;1111;5555;2222;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;1111;3333;1111;1111;1111;1111;1111;2222;5555;2222;1111;6666;1111;5555;1111;1111;5555;5555;2222;2222;1111;1111;1111;2222;2222;1111;1111;1111;1111;2222;5555;5555;1111;5555;5555;1111;2222;5555;1111;1111;5555;1111;1111;5555;5555;5555;1111;1111;5555;5555;1111;1111;2222;5555;1111;5555;5555;5555;1111;5555;1111;5555;2222;1111;1111;1111;1111;1111;3333;1111;5555;5555;5555;1111;5555;5555;5555;3333;5555;1111;3333;1111;1111;2222;5555;1111;1111;1111;5555;5555;5555;5555;5555;5555;5555;5555;2222;5555;1111;5555;2222;3333;2222;5555;6666;6666
-4985_2009-07-16_13:40:32;1111;5555;5555;5555;5555;1111;1111;1111;5555;1111;1111;5555;5555;5555;1111;5555;5555;5555;5555;2222;5555;5555;1111;5555;5555;5555;1111;5555;2222;1111;1111;5555;5555;5555;5555;5555;1111;5555;2222;1111;5555;5555;5555;5555;5555;1111;1111;6666;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;5555;2222;1111;1111;1111;5555;5555;5555;1111;1111;5555;5555;1111;5555;2222;5555;1111;1111;2222;5555;2222;5555;5555;1111;1111;5555;5555;5555;5555;5555;2222;5555;5555;5555;5555;1111;5555;1111;5555;5555;5555;5555;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;1111;1111;1111;2222;2222;5555;5555;1111;5555;5555;1111;5555;4444;5555;1111;5555;1111;5555;5555;5555;5555;5555;1111;5555;6666;6666
-4986_2009-07-16_13:57:00;1111;5555;2222;5555;5555;5555;1111;2222;5555;2222;5555;5555;5555;5555;3333;2222;5555;5555;4444;2222;2222;5555;1111;5555;3333;5555;5555;5555;2222;1111;2222;5555;1111;5555;5555;5555;1111;5555;3333;2222;5555;5555;5555;5555;5555;1111;1111;6666;5555;5555;2222;5555;2222;5555;3333;5555;5555;5555;5555;2222;2222;3333;1111;2222;5555;1111;5555;5555;2222;5555;5555;5555;5555;5555;5555;5555;1111;2222;5555;2222;5555;5555;1111;1111;2222;1111;5555;5555;5555;3333;5555;1111;5555;5555;4444;5555;3333;1111;5555;5555;5555;1111;5555;5555;1111;2222;2222;1111;1111;2222;5555;5555;1111;5555;1111;5555;1111;2222;3333;3333;3333;5555;5555;2222;5555;5555;2222;5555;2222;2222;2222;5555;3333;5555;2222;5555;2222;1111;1111;5555;6666;6666
-4987_2009-07-16_17:10:51;3333;1111;1111;1111;1111;3333;3333;1111;3333;1111;3333;5555;5555;1111;1111;1111;1111;1111;3333;1111;1111;5555;3333;3333;1111;2222;1111;1111;1111;1111;1111;1111;1111;3333;5555;1111;1111;3333;1111;1111;2222;3333;3333;3333;3333;1111;1111;6666;1111;3333;1111;1111;1111;2222;1111;1111;2222;1111;1111;1111;1111;1111;3333;1111;1111;2222;2222;3333;1111;5555;5555;3333;1111;1111;1111;5555;2222;1111;3333;1111;3333;2222;3333;1111;1111;3333;3333;3333;2222;1111;2222;3333;2222;5555;1111;4444;3333;3333;1111;3333;3333;2222;3333;1111;3333;1111;1111;1111;3333;1111;1111;1111;3333;3333;1111;2222;5555;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;3333;3333;1111;6666;6666
-4988_2009-07-16_17:24:03;1111;1111;5555;5555;1111;1111;3333;1111;5555;4444;5555;5555;5555;5555;1111;1111;5555;5555;3333;1111;4444;5555;5555;1111;5555;4444;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;2222;1111;1111;1111;1111;1111;2222;2222;5555;5555;6666;5555;1111;5555;1111;1111;1111;1111;5555;1111;1111;5555;5555;1111;1111;1111;5555;1111;3333;5555;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;3333;5555;5555;5555;5555;5555;5555;5555;1111;4444;2222;1111;1111;5555;3333;5555;1111;2222;5555;5555;1111;5555;1111;1111;1111;5555;5555;1111;3333;3333;1111;1111;1111;5555;1111;3333;1111;1111;5555;5555;5555;1111;5555;1111;1111;5555;3333;1111;1111;1111;1111;1111;1111;6666;6666
-4990_2009-07-16_18:20:14;3333;5555;1111;1111;5555;3333;3333;5555;3333;2222;5555;5555;5555;1111;1111;1111;5555;1111;5555;1111;1111;5555;5555;2222;1111;1111;5555;1111;1111;1111;1111;1111;1111;3333;5555;5555;1111;3333;1111;5555;3333;3333;2222;2222;5555;5555;1111;6666;1111;2222;1111;1111;5555;5555;5555;5555;3333;1111;5555;5555;1111;1111;2222;1111;1111;1111;5555;5555;1111;5555;5555;2222;5555;1111;5555;5555;3333;1111;3333;1111;5555;5555;2222;5555;5555;5555;5555;1111;5555;5555;1111;3333;5555;5555;5555;2222;2222;2222;1111;1111;5555;1111;5555;1111;2222;1111;1111;1111;3333;5555;1111;5555;3333;3333;1111;3333;3333;1111;1111;1111;1111;5555;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;5555;5555;1111;6666;6666
-4990_2009-07-16_18:21:11;3333;5555;1111;1111;5555;3333;3333;5555;3333;5555;5555;5555;5555;1111;1111;1111;5555;1111;3333;1111;1111;5555;5555;3333;1111;2222;2222;1111;1111;1111;1111;1111;1111;3333;5555;5555;1111;3333;1111;1111;3333;3333;3333;3333;5555;5555;1111;6666;1111;3333;1111;1111;5555;5555;5555;5555;3333;1111;5555;5555;1111;1111;3333;1111;1111;2222;5555;5555;1111;5555;5555;3333;5555;1111;5555;5555;3333;1111;3333;1111;5555;5555;2222;5555;5555;5555;5555;3333;5555;5555;3333;3333;5555;5555;5555;3333;3333;3333;1111;4444;5555;3333;5555;1111;3333;1111;1111;1111;3333;5555;1111;5555;3333;3333;1111;3333;3333;1111;2222;1111;1111;5555;1111;1111;2222;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;5555;3333;1111;6666;6666
-4991_2009-07-16_18:34:59;2222;5555;3333;2222;2222;2222;5555;5555;5555;1111;5555;5555;5555;3333;2222;2222;5555;5555;1111;3333;2222;5555;5555;5555;2222;1111;1111;1111;2222;2222;2222;2222;3333;2222;5555;5555;3333;5555;2222;1111;2222;2222;2222;2222;5555;5555;2222;6666;1111;2222;2222;2222;5555;5555;5555;5555;2222;2222;5555;5555;5555;1111;1111;2222;2222;1111;5555;5555;2222;5555;5555;2222;5555;4444;5555;1111;2222;2222;2222;2222;5555;5555;1111;5555;5555;2222;5555;5555;5555;5555;2222;5555;2222;5555;1111;2222;3333;2222;1111;5555;5555;2222;5555;2222;2222;2222;2222;1111;2222;5555;2222;5555;2222;2222;5555;1111;3333;2222;2222;2222;2222;2222;1111;2222;5555;5555;5555;5555;2222;5555;2222;5555;5555;2222;5555;2222;2222;5555;2222;2222;6666;6666
-4991_2009-07-16_18:36:32;1111;5555;1111;1111;1111;1111;5555;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;5555;3333;1111;1111;5555;5555;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;5555;1111;6666;1111;1111;1111;1111;5555;5555;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;5555;1111;1111;6666;6666
-4991_2009-07-16_18:37:24;5555;5555;1111;1111;1111;2222;5555;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;5555;3333;1111;1111;5555;5555;5555;1111;2222;4444;1111;1111;1111;1111;1111;1111;3333;5555;5555;1111;5555;1111;1111;2222;3333;3333;2222;5555;5555;1111;6666;1111;3333;1111;4444;5555;5555;5555;5555;2222;1111;5555;5555;5555;1111;1111;1111;1111;2222;5555;5555;1111;5555;5555;2222;5555;1111;5555;2222;1111;1111;2222;1111;5555;5555;2222;5555;5555;3333;5555;5555;5555;5555;3333;5555;3333;5555;1111;2222;3333;2222;1111;3333;5555;3333;5555;1111;3333;1111;1111;1111;3333;5555;1111;5555;1111;2222;5555;1111;2222;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;5555;2222;1111;6666;6666
-4992_2009-07-16_18:56:31;5555;5555;1111;1111;1111;2222;5555;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;5555;3333;1111;1111;5555;5555;5555;1111;1111;5555;1111;1111;1111;1111;1111;1111;3333;5555;5555;1111;5555;1111;1111;2222;3333;5555;2222;5555;5555;5555;6666;1111;2222;1111;1111;5555;5555;5555;5555;2222;1111;5555;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;5555;5555;3333;5555;1111;5555;5555;2222;1111;2222;1111;5555;5555;2222;5555;5555;2222;5555;5555;5555;5555;2222;5555;2222;5555;1111;2222;2222;2222;5555;1111;5555;3333;2222;1111;2222;1111;1111;1111;3333;5555;1111;5555;3333;2222;5555;3333;2222;1111;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;2222;2222;5555;6666;6666
-4992_2009-07-16_18:57:33;5555;5555;1111;1111;1111;2222;5555;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;1111;3333;1111;1111;5555;5555;5555;1111;2222;1111;1111;1111;1111;1111;1111;1111;3333;5555;5555;1111;5555;1111;1111;3333;3333;5555;2222;5555;5555;5555;6666;1111;3333;1111;1111;5555;5555;5555;5555;3333;1111;5555;5555;1111;1111;1111;1111;1111;2222;5555;5555;1111;5555;5555;3333;5555;1111;5555;2222;5555;1111;3333;1111;5555;5555;1111;5555;5555;2222;5555;5555;5555;5555;2222;5555;2222;5555;1111;3333;3333;3333;5555;5555;5555;3333;5555;1111;2222;1111;1111;1111;3333;5555;1111;5555;3333;2222;5555;3333;3333;1111;2222;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;2222;2222;5555;6666;6666
-4994_2009-07-16_19:18:21;5555;5555;5555;5555;5555;1111;5555;5555;5555;2222;5555;5555;5555;5555;1111;2222;5555;5555;5555;2222;5555;5555;5555;5555;2222;1111;5555;5555;4444;2222;2222;4444;2222;3333;5555;5555;5555;5555;5555;1111;5555;2222;5555;1111;5555;5555;5555;6666;1111;1111;2222;2222;5555;5555;5555;5555;1111;5555;5555;5555;1111;3333;1111;1111;2222;1111;5555;5555;5555;5555;5555;5555;5555;1111;5555;1111;1111;2222;1111;1111;5555;5555;1111;2222;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;1111;5555;1111;1111;5555;1111;5555;1111;1111;3333;1111;1111;5555;1111;1111;5555;5555;5555;5555;1111;5555;1111;1111;1111;1111;1111;1111;1111;5555;2222;1111;5555;5555;5555;5555;5555;2222;5555;5555;5555;5555;5555;2222;1111;1111;2222;6666;6666
-4995_2009-07-16_19:35:50;5555;5555;5555;5555;5555;5555;5555;5555;5555;2222;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;5555;5555;5555;5555;2222;1111;1111;5555;5555;5555;5555;2222;5555;1111;5555;5555;5555;5555;5555;2222;5555;1111;5555;1111;5555;5555;5555;6666;1111;5555;1111;2222;5555;5555;5555;5555;5555;2222;2222;5555;5555;2222;1111;2222;2222;1111;5555;5555;1111;5555;5555;5555;5555;5555;5555;1111;5555;2222;5555;5555;5555;5555;1111;5555;5555;1111;5555;5555;5555;5555;5555;5555;2222;5555;1111;5555;1111;5555;5555;1111;5555;1111;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;5555;1111;1111;2222;5555;2222;1111;2222;2222;5555;1111;5555;5555;5555;5555;5555;5555;5555;1111;5555;5555;5555;5555;5555;1111;1111;1111;1111;6666;6666
-4998_2009-07-17_10:06:53;1111;5555;5555;5555;5555;1111;5555;1111;1111;5555;1111;1111;5555;5555;1111;5555;1111;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;1111;5555;1111;5555;1111;1111;1111;2222;1111;5555;1111;5555;5555;6666;1111;1111;1111;1111;5555;1111;1111;5555;1111;5555;1111;5555;1111;1111;1111;1111;1111;1111;5555;1111;5555;5555;5555;1111;1111;1111;5555;2222;1111;1111;1111;1111;1111;1111;1111;5555;5555;5555;1111;1111;5555;1111;2222;1111;5555;5555;1111;1111;5555;5555;5555;1111;1111;1111;5555;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;1111;5555;1111;1111;1111;1111;5555;1111;5555;5555;1111;1111;5555;1111;5555;5555;1111;5555;1111;1111;5555;1111;1111;1111;5555;1111;5555;6666;6666
-4999_2009-07-17_10:16:50;1111;2222;5555;5555;2222;1111;3333;2222;1111;2222;5555;1111;5555;3333;2222;2222;2222;5555;5555;2222;2222;5555;5555;5555;2222;3333;5555;5555;2222;1111;2222;2222;2222;1111;2222;2222;3333;5555;2222;2222;1111;1111;1111;3333;2222;5555;5555;6666;2222;1111;2222;2222;2222;1111;2222;5555;5555;2222;2222;5555;2222;2222;5555;2222;2222;2222;5555;1111;2222;5555;5555;1111;2222;2222;5555;1111;2222;3333;1111;2222;2222;1111;1111;5555;5555;5555;2222;2222;5555;5555;2222;3333;2222;5555;5555;1111;5555;5555;2222;3333;3333;2222;2222;5555;2222;2222;5555;2222;5555;2222;2222;2222;1111;2222;2222;3333;5555;2222;2222;5555;2222;2222;2222;2222;5555;5555;2222;2222;2222;2222;2222;5555;2222;5555;2222;2222;2222;5555;2222;2222;6666;6666
-4999_2009-07-17_10:22:19;1111;2222;2222;5555;2222;1111;2222;2222;5555;2222;1111;1111;5555;5555;2222;1111;2222;5555;5555;2222;5555;5555;5555;5555;5555;5555;2222;2222;2222;2222;2222;2222;3333;5555;2222;2222;3333;5555;2222;2222;1111;5555;1111;5555;2222;5555;5555;6666;2222;1111;2222;2222;2222;1111;1111;2222;2222;2222;2222;5555;2222;2222;5555;2222;2222;1111;5555;1111;2222;5555;5555;1111;2222;2222;5555;1111;1111;2222;1111;2222;1111;1111;1111;2222;5555;5555;1111;2222;5555;5555;5555;4444;2222;5555;2222;1111;2222;2222;2222;2222;2222;5555;2222;2222;2222;2222;5555;2222;5555;2222;2222;1111;1111;2222;5555;2222;2222;2222;1111;5555;2222;2222;2222;2222;5555;5555;2222;2222;2222;5555;2222;2222;2222;5555;2222;2222;2222;2222;2222;1111;6666;6666
